target,fold_id,source_id,cell_id,condition_id,row_index,reference,prediction,absolute_error,cycle_id,timestamp_s,cumulative_charge_ah,cumulative_energy_wh,previous_capacity_ah,previous_energy_wh,soc,soe,soh,rul_cycles,physical_candidate,physical_absolute_error,causal_progress,discharge_stage
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516730,0.9246247590515316,0.9087461970377662,0.0158785620137654,168,1985.6051000000152,0.074691869,0.241123664035721,1.0653299,3.1989770248372302,0.9298885077758542,0.9246247590515316,,,0.9246247590515315,1.1102230246251565e-16,0.07537524094846845,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516736,0.0093182339261995,0.0120056746347098,0.0026874407085103,168,2807.237699999998,1.0514212,3.169168208595259,1.0653299,3.1989770248372302,0.0130557679832322,0.0093182339261995,,,0.00931823392619957,7.112366251504909e-17,0.9906817660738004,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516763,0.4577989045595237,0.4603890418398398,0.0025901372803161,170,2376.0372999999963,0.55193156,1.7330904948088852,1.0650822,3.1963979958412807,0.4817944004697477,0.4577989045595237,,,0.45779890455952377,5.551115123125783e-17,0.5422010954404762,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516768,0.0010211689476415,0.000829479891794,0.0001916890558474,170,2997.176600000006,1.0636718,3.1931339334636237,1.0650822,3.1963979958412807,0.0013242170416517,0.0010211689476415,,,0.001021168947641593,9.302454639925628e-17,0.9989788310523584,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516780,0.4317389990859336,0.4420329382432911,0.0102939391573575,171,2397.9186000000045,0.57869023,1.8160108603064136,1.0649717,3.195733751542514,0.4566144527596367,0.4317389990859336,,,0.4317389990859336,0.0,0.5682610009140664,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516781,0.2111617946834337,0.2263255172159409,0.0151637225325072,171,2588.135799999989,0.81117868,2.5209168772363744,1.0649717,3.195733751542514,0.2383096377114998,0.2111617946834337,,,0.21116179468343377,5.551115123125783e-17,0.7888382053165662,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516785,0.0,0.0005970035233048,0.0005970035233048,171,3052.6276999999827,1.0644488,3.1967577177209514,1.0649717,3.195733751542514,0.0004909989626954,0.0,,,0.0,0.0,1.0003204166110342,>100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516786,0.0,0.0004212344508786,0.0004212344508786,171,3124.8111999999965,1.065061,3.197982235653392,1.0649717,3.195733751542514,0.0,0.0,,,0.0,0.0,1.0007035893117793,>100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516804,0.0115140444074379,0.0117104265165356,0.0001963821090977,172,2787.6772000000055,1.0457488,3.161160526177881,1.065061,3.197982235653392,0.0181324825526426,0.0115140444074379,,,0.011514044407437973,7.28583859910259e-17,0.988485955592562,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516824,0.0222234763264057,0.0257629950998691,0.0035395187734634,173,2767.300500000012,1.0295968,3.1288598267530716,1.0651562,3.199974381669202,0.0333842116301816,0.0222234763264057,,,0.022223476326405756,5.551115123125783e-17,0.9777765236735942,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516852,0.609248924788619,0.6115195782224606,0.0022706534338415,175,2248.2954000000027,0.39576259,1.2508042806566568,1.0651867,3.2010258192636343,0.6284570676671046,0.609248924788619,,,0.609248924788619,0.0,0.39075107521138097,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516857,0.0020217952216154,0.0020176259901538,4.16923146157001e-06,175,2917.7565999999933,1.0621568,3.194554000557979,1.0651867,3.2010258192636343,0.0028444778741605,0.0020217952216154,,,0.0020217952216154966,9.6710833785707e-17,0.9979782047783845,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516858,0.0002733702929289,0.0005327460258859,0.000259375732957,175,3102.941999999981,1.0649551,3.200150753897749,1.0651867,3.2010258192636343,0.0002174266727138,0.0002733702929289,,,0.0002733702929289539,5.388484797252957e-17,0.999726629707071,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516869,0.6569738522804054,0.6587549145997708,0.0017810623193653,176,2208.2449999999953,0.34677443,1.0978415196977362,1.0651098,3.2004601602416693,0.6744237730232132,0.6569738522804054,,,0.6569738522804054,0.0,0.3430261477195946,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516875,0.0009722594092705,0.000721445403042,0.0002508140062284,176,3022.5462000000116,1.0640507,3.1973484827368788,1.0651098,3.2004601602416693,0.0009943575770312,0.0009722594092705,,,0.0009722594092705927,9.269928574751063e-17,0.9990277405907294,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516919,0.9507997752680688,0.9429720114074244,0.0078277638606443,179,1964.001900000003,0.048297863,0.1572058242075938,1.0647568,3.195225734519186,0.954639535525859,0.9507997752680688,,,0.9507997752680688,0.0,0.04920022473193117,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516922,0.2785010793618357,0.2870361210977745,0.0085350417359388,179,2529.672500000015,0.7396608,2.3053519186508784,1.0647568,3.195225734519186,0.3053241829495712,0.2785010793618357,,,0.27850107936183577,5.551115123125783e-17,0.7214989206381642,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516925,0.0058936724213192,0.0079970485029519,0.0021033760816327,179,2840.4890000000014,1.056615,3.176394120727761,1.0647568,3.195225734519186,0.0076466287888463,0.0058936724213192,,,0.005893672421319218,1.8214596497756474e-17,0.9941063275786808,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516938,0.9999999916337424,0.9999686974915798,3.1294142162630045e-05,180,1924.1252000000095,7.5585813e-09,2.6707125323052363e-08,1.0645396,3.1922427162525704,0.9999999928996712,0.9999999916337424,,,0.9999999916337423,1.1102230246251565e-16,8.366257736944366e-09,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516943,0.1029202527017969,0.1170997750315229,0.014179522329726,180,2685.232500000013,0.9297784,2.863696289210385,1.0645396,3.1922427162525704,0.1265910634043111,0.1029202527017969,,,0.10292025270179694,4.163336342344337e-17,0.8970797472982031,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516958,0.4572833902345088,0.4758461129486294,0.0185627227141205,181,2375.879399999976,0.55171943,1.732267502986696,1.0644935,3.1918453790003074,0.4817070935613979,0.4572833902345088,,,0.4572833902345088,0.0,0.5427166097654912,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516962,0.0087228796182208,0.0117017039700052,0.0029788243517844,181,2810.170699999988,1.0507377,3.164003295999313,1.0644935,3.1918453790003074,0.0129223898501963,0.0087228796182208,,,0.008722879618220825,2.42861286636753e-17,0.9912771203817792,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516963,0.001117931456718,0.0015087710670716,0.0003908396103536,181,2980.304299999989,1.0628748,3.188277114646143,1.0644935,3.1918453790003074,0.0015206292945895,0.001117931456718,,,0.0011179314567180132,1.3227266504323154e-17,0.998882068543282,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516974,0.655667493666996,0.6562629399199178,0.0005954462529218,182,2208.7160999999905,0.34738988,1.0988970940406175,1.064428,3.191383543027663,0.6736370332234778,0.655667493666996,,,0.655667493666996,0.0,0.344332506333004,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516975,0.4359236917969202,0.4404376884036167,0.0045139966066965,182,2393.965599999996,0.57381582,1.800183847011109,1.064428,3.191383543027663,0.4609162667648727,0.4359236917969202,,,0.43592369179692014,5.551115123125783e-17,0.5640763082030799,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516978,0.0239492243190612,0.0256033830641038,0.0016541587450426,182,2765.25529999999,1.0267403,3.114952382667533,1.064428,3.191383543027663,0.0354065282010619,0.0239492243190612,,,0.023949224319061213,1.3877787807814457e-17,0.9760507756809388,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516981,0.000131485133467,0.0004846008888046,0.0003531157553376,182,3124.8197999999975,1.064369,3.190963923536563,1.064428,3.191383543027663,5.542883125964071e-05,0.000131485133467,,,0.00013148513346705748,5.748982019604387e-17,0.9998685148665329,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,516999,0.0074076346570081,0.0086046923575009,0.0011970577004928,183,2819.834600000002,1.0527235,3.167326428587311,1.064369,3.190963923536563,0.0109412243310355,0.0074076346570081,,,0.007407634657008111,1.1275702593849246e-17,0.9925923653429919,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517000,0.000976713188148,0.0016332451957641,0.0006565320076161,183,2995.0057999999844,1.062984,3.1878472669895404,1.064369,3.190963923536563,0.0013012404532638,0.000976713188148,,,0.0009767131881480706,7.068998164605489e-17,0.9990232868118519,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517012,0.4399995859497573,0.4473671605145824,0.0073675745648251,184,2390.4174000000057,0.56946915,1.786689645522063,1.0643178,3.1905148651582302,0.4649444461043497,0.4399995859497573,,,0.4399995859497573,0.0,0.5600004140502427,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517017,0.0006939159265214,0.0008806397686956,0.0001867238421742,184,3039.723900000012,1.0634888,3.1883009160794935,1.0643178,3.1905148651582302,0.00077890269241,0.0006939159265214,,,0.0006939159265214601,6.006480035569695e-17,0.9993060840734785,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517031,0.738417418807564,0.7506645374825752,0.0122471186750112,185,2139.553500000009,0.26287335,0.834396155109994,1.0642384,3.1898001438259436,0.7529939250453658,0.738417418807564,,,0.738417418807564,0.0,0.26158258119243605,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517034,0.1573639745896827,0.159217566416565,0.0018535918268823,185,2635.0931000000273,0.86853069,2.6878405150467515,1.0642384,3.1898001438259436,0.1838946142142588,0.1573639745896827,,,0.15736397458968276,5.551115123125783e-17,0.8426360254103172,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517035,0.048095522568854,0.0520673022516908,0.0039717796828368,185,2737.9853000000294,0.9942916,3.036385039018429,1.0642384,3.1898001438259436,0.0657247473874275,0.048095522568854,,,0.04809552256885408,7.632783294297951e-17,0.9519044774311459,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517036,0.0212506854067506,0.0196996758337093,0.0015510095730412,185,2768.2966000000306,1.030453,3.1220147044590902,1.0642384,3.1898001438259436,0.0317460824567126,0.0212506854067506,,,0.02125068540675068,7.979727989493313e-17,0.9787493145932493,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517039,9.294644447122025e-05,0.0004632834957094,0.0003703370512382,185,3124.8210000000254,1.0641731,3.1895036632440013,1.0642384,3.1898001438259436,6.135843247145889e-05,9.294644447122025e-05,,,9.294644447122025e-05,0.0,0.9999070535555288,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517053,0.0206949375571078,0.0244684576620405,0.0037735201049327,186,2768.504200000025,1.0314089,3.123497084095,1.0641731,3.1895036632440013,0.030788412148362,0.0206949375571078,,,0.02069493755710783,2.7755575615628914e-17,0.9793050624428922,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517054,0.0019898016720151,0.002245033678617,0.0002552320066019,186,2919.233100000012,1.0612403,3.18315718352198,1.0641731,3.1895036632440013,0.0027559426187339,0.0019898016720151,,,0.0019898016720151235,2.3418766925686896e-17,0.9980101983279849,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517055,0.0003632379842831,0.0004846008888046,0.0001213629045215,186,3089.383700000006,1.0638342,3.188345114362501,1.0641731,3.1895036632440013,0.0003184632274579,0.0003632379842831,,,0.0003632379842831712,7.123208273229764e-17,0.9996367620157168,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517068,0.9425636154279834,0.943896437241346,0.0013328218133624,187,1970.692699999956,0.056456778,0.1831576324780082,1.0641007,3.188878162210161,0.946944139779252,0.9425636154279834,,,0.9425636154279835,1.1102230246251565e-16,0.05743638457201655,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517074,0.020797470633214,0.0185326813286862,0.0022647893045277,187,2768.704299999983,1.0311029,3.122557562278698,1.0641007,3.188878162210161,0.0310100350464951,0.020797470633214,,,0.02079747063321402,2.0816681711721685e-17,0.979202529366786,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517097,1.8569672476154153e-05,0.0004846008888046,0.0004660312163284,189,3124.84990000003,1.0638916,3.188259616678085,1.0639664,3.1883188227143724,7.030297197352375e-05,1.8569672476154153e-05,,,1.8569672476154153e-05,0.0,0.9999814303275238,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517107,0.9999999994768872,1.0,5.231127753191345e-10,190,1674.1122999999789,4.6332665e-10,1.66781970625362e-09,1.0638916,3.188259616678085,0.9999999995644984,0.9999999994768872,,,0.9999999994768871,1.1102230246251565e-16,5.231128912868635e-10,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517109,0.9960658914932612,0.9962553703337712,0.0001894788405101,190,1927.4792000000016,0.0036708366,0.0125429592796655,1.0638916,3.188259616678085,0.9965496140772236,0.9960658914932612,,,0.9960658914932611,1.1102230246251565e-16,0.003934108506738945,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517114,0.0483099153398445,0.0544071816773388,0.0060972663374943,190,2737.23609999998,0.99337572,3.0342350645149216,1.0638916,3.188259616678085,0.0662810760043599,0.0483099153398445,,,0.04830991533984452,2.0816681711721685e-17,0.9516900846601555,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517116,0.0017312477920776,0.0018692816000208,0.0001380338079432,190,2914.0261000000173,1.060835,3.182739949256141,1.0638916,3.188259616678085,0.0028730370650544,0.0017312477920776,,,0.0017312477920775615,3.838075690598686e-17,0.9982687522079224,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517117,3.0038353330263945e-05,0.0005304330407292,0.0005003946873989,190,3084.1639999999898,1.063547,3.1881638466092106,1.0638916,3.188259616678085,0.0003239051798135,3.0038353330263945e-05,,,3.0038353330263945e-05,0.0,0.9999699616466697,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517148,0.7563249517314886,0.7587828758680268,0.0024579241365382,192,2124.637999999977,0.24457406,0.777435428543444,1.0639186,3.1904597293308803,0.7701195749374059,0.7563249517314886,,,0.7563249517314886,0.0,0.24367504826851138,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517149,0.5467847356426566,0.545075972458736,0.0017087631839206,192,2299.807199999981,0.4587267,1.445965049650153,1.0639186,3.1904597293308803,0.5688328975543806,0.5467847356426566,,,0.5467847356426566,0.0,0.4532152643573434,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517156,0.0,0.0004359668258971,0.0004359668258971,192,3124.806099999987,1.0640259,3.1924037798321883,1.0639186,3.1904597293308803,0.0,0.0,,,0.0,0.0,1.0006093324054324,>100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517166,0.5983177114582843,0.605513053258981,0.0071953418006966,193,2256.667699999991,0.40600333,1.2823320562322171,1.0640259,3.1924037798321883,0.618427211217321,0.5983177114582843,,,0.5983177114582843,0.0,0.4016822885417158,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517172,0.0003459412681059,0.0007642336942631,0.0004182924261572,193,3054.804999999993,1.0634307,3.191299395620287,1.0640259,3.1924037798321883,0.000559384879635,0.0003459412681059,,,0.0003459412681059426,4.2609145378680324e-17,0.9996540587318941,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517187,0.0367538652179401,0.0373312411360705,0.0005773759181304,194,2750.314299999969,1.0093576,3.075161610387901,1.0640301,3.1924982611881174,0.0513824749882546,0.0367538652179401,,,0.03675386521794011,6.938893903907228e-18,0.9632461347820599,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517188,0.0159908566526354,0.0117451014782042,0.0042457551744311,194,2779.065499999968,1.0393792,3.1414474791296705,1.0640301,3.1924982611881174,0.0231674837018239,0.0159908566526354,,,0.015990856652635443,4.5102810375396984e-17,0.9840091433473646,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517209,0.0021940170315015,0.0015816472461486,0.0006123697853528,195,2953.390300000028,1.0616761,3.183526429415,1.0639192,3.1905264988930284,0.0021083367985088,0.0021940170315015,,,0.0021940170315015717,7.155734338404329e-17,0.9978059829684984,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517211,0.0009097170242889,0.0004359668258971,0.0004737501983917,195,3124.840200000035,1.0637249,3.18762402262054,1.0639192,3.1905264988930284,0.0001826266505952,0.0009097170242889,,,0.0009097170242889918,9.183192400952223e-17,0.999090282975711,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517231,0.6194008288942574,0.6207041647206538,0.0013033358263964,197,2238.559399999969,0.38386092,1.2122953974201738,1.0635351,3.185228685333525,0.639070755633735,0.6194008288942574,,,0.6194008288942574,0.0,0.3805991711057426,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517236,0.0028956917529828,0.0025932071438263,0.0003024846091564,197,2887.395900000003,1.0592736,3.17600524489804,1.0635351,3.185228685333525,0.0040069199408651,0.0028956917529828,,,0.0028956917529828763,7.632783294297951e-17,0.9971043082470171,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517237,0.0005682080852118,0.000662385270204,9.417718499227744e-05,197,3067.544200000004,1.0629803,3.18341881264127,1.0635351,3.185228685333525,0.0005216565019809,0.0005682080852118,,,0.0005682080852118521,5.204170427930421e-17,0.9994317919147881,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517248,0.5781584016026357,0.5869531363973267,0.008794734794691,198,2272.9427999999607,0.42587507,1.3432863922882952,1.0634401,3.1843383805476497,0.5995307399072125,0.5781584016026357,,,0.5781584016026357,0.0,0.42184159839736435,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517255,0.0,0.0004846008888046,0.0004846008888046,198,3124.8489999999874,1.0634414,3.186494694075093,1.0634401,3.1843383805476497,0.0,0.0,,,0.0,0.0,1.000677162182454,>100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517265,0.0,0.0004846008888046,0.0004846008888046,199,3124.833099999989,1.0636157,3.19007882255032,1.0634414,3.186494694075093,0.0,0.0,,,0.0,0.0,1.00112478720956,>100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517277,0.2278170032490265,0.2270126338506347,0.0008043693983917,200,2572.143700000015,0.79155868,2.463324625068723,1.0636157,3.19007882255032,0.2557850734997612,0.2278170032490265,,,0.22781700324902654,2.7755575615628914e-17,0.7721829967509735,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517282,0.0,0.000518251247299,0.000518251247299,200,3124.841899999999,1.0637339,3.192307306534645,1.0636157,3.19007882255032,0.0,0.0,,,0.0,0.0,1.0006985670600275,>100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517293,0.4441871688339767,0.4450876554093549,0.0009004865753782,201,2386.606400000048,0.56479293,1.7743253619970032,1.0637339,3.192307306534645,0.4690467888632673,0.4441871688339767,,,0.4441871688339767,0.0,0.5558128311660233,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517310,0.4477198401874529,0.4502392084645527,0.0025193682770998,202,2383.6969999999856,0.56125301,1.7635693800444463,1.0637834,3.1932513756116654,0.4723991650931947,0.4477198401874529,,,0.4477198401874529,0.0,0.5522801598125471,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517326,0.6597960530173639,0.660370253118896,0.000574200101532,203,2205.129399999976,0.34301585,1.0864515230629068,1.0637658,3.1935300360238292,0.6775457060191257,0.6597960530173639,,,0.6597960530173639,0.0,0.3402039469826361,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517333,0.0001143713775315,0.0004184325398958,0.0003040611623643,203,3124.8387999999686,1.0637392,3.1931647875944207,1.0637658,3.1935300360238292,2.50055040310615e-05,0.0001143713775315,,,0.00011437137753156357,6.35613523619627e-17,0.9998856286224684,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517343,0.9999999979876044,1.0,2.012395583506077e-09,204,1679.099199999997,1.8111594e-09,6.425911231940131e-09,1.0637392,3.1931647875944207,0.9999999982973652,0.9999999979876044,,,0.9999999979876043,1.1102230246251565e-16,2.0123957450943546e-09,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517347,0.5172158303189678,0.5223436044769955,0.0051277741580276,204,2303.047499999986,0.48937267,1.541609410633482,1.0637392,3.1931647875944207,0.5399505160663441,0.5172158303189678,,,0.5172158303189678,0.0,0.48278416968103216,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517348,0.2999873736371785,0.3144019923647586,0.01441461872758,204,2488.2021999999997,0.71567291,2.2352556693732515,1.0637392,3.1931647875944207,0.3272101752008387,0.2999873736371785,,,0.29998737363717853,5.551115123125783e-17,0.7000126263628215,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517352,0.0013462833309326,0.001616909964463,0.0002706266335304,204,2967.006400000013,1.0620296,3.1888658830679613,1.0637392,3.1931647875944207,0.001607160852961,0.0013462833309326,,,0.0013462833309326738,7.37257477290143e-17,0.9986537166690673,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517353,0.0004376527676206,0.000524329760217,8.667699259646248e-05,204,3103.0274999999674,1.0634803,3.191767290187661,1.0637392,3.1931647875944207,0.0002433867248665,0.0004376527676206,,,0.0004376527676206443,4.4289658746032856e-17,0.9995623472323794,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517363,0.9999999916587904,1.0,8.341209611906208e-09,205,1659.1253999999608,7.5198523e-09,2.6623200312338136e-08,1.0634803,3.191767290187661,0.999999992929016,0.9999999916587904,,,0.9999999916587903,1.1102230246251565e-16,8.341209709800872e-09,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517365,0.9881926886255824,0.9859732526601228,0.0022194359654594,205,1933.6583999999568,0.01120811,0.0376861902299271,1.0634803,3.191767290187661,0.9894609143206508,0.9881926886255824,,,0.9881926886255823,1.1102230246251565e-16,0.01180731137441769,0-25%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517367,0.5979158073623922,0.6016302678119174,0.0037144604495251,205,2256.8785999999964,0.40626237,1.2833591739622303,1.0634803,3.191767290187661,0.6179878743405025,0.5979158073623922,,,0.5979158073623925,2.220446049250313e-16,0.4020841926376076,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517370,0.0473815189760297,0.0540093893091698,0.0066278703331401,205,2738.5120999999926,0.99489975,3.0405365077605633,1.0634803,3.191767290187661,0.0644869021081067,0.0473815189760297,,,0.04738151897602971,1.3877787807814457e-17,0.9526184810239703,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517411,0.6769470939381235,0.6767109433654822,0.0002361505726412,208,2190.103400000022,0.32467672,1.0277593145769004,1.0629376,3.1813962830597373,0.6945477138074709,0.6769470939381235,,,0.6769470939381235,0.0,0.32305290606187653,25-50%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517413,0.2630334450373518,0.2762276537608706,0.0131942087235188,208,2540.5576,0.75299776,2.3445826586975085,1.0629376,3.1813962830597373,0.2915879916186989,0.2630334450373518,,,0.2630334450373518,0.0,0.7369665549626482,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517415,0.0282493158853379,0.0305013547913262,0.0022520389059883,208,2758.475300000049,1.0187343,3.091524014503143,1.0629376,3.1813962830597373,0.0415859783302424,0.0282493158853379,,,0.028249315885337967,6.591949208711867e-17,0.971750684114662,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517418,5.706924811610392e-05,0.0004846008888046,0.0004275316406885,208,3124.8013999999966,1.0627975,3.181214723165904,1.0629376,3.1813962830597373,0.000131804538667,5.706924811610392e-05,,,5.706924811610392e-05,0.0,0.9999429307518839,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517441,0.0615356405633834,0.0693707018782852,0.0078350613149018,210,2722.7478999999585,0.97567034,2.9844524249102826,1.0626918,3.1801446638867814,0.0818877684009607,0.0615356405633834,,,0.061535640563383454,5.551115123125783e-17,0.9384643594366165,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517457,0.3040180375419709,0.3008170203032363,0.0032010172387345,211,2504.929599999974,0.70944041,2.212770943902534,1.062614,3.179350993648738,0.3323630123450283,0.3040180375419709,,,0.30401803754197076,1.1102230246251565e-16,0.6959819624580292,50-75%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517459,0.0373708274649757,0.0407981619508748,0.0034273344858991,211,2747.7464000000036,1.0061789,3.0605360162144915,1.062614,3.179350993648738,0.05310968987798,0.0373708274649757,,,0.037370827464975775,7.632783294297951e-17,0.9626291725350242,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517474,0.2033735128156422,0.2096343964804942,0.006260883664852,212,2592.275399999984,0.81620026,2.532363912687692,1.0625257,3.178859796186571,0.2318301006742706,0.2033735128156422,,,0.2033735128156422,0.0,0.7966264871843578,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517475,0.0717826208337453,0.0691375600811504,0.0026450607525948,212,2712.406399999978,0.96303368,2.9506729087532735,1.0625257,3.178859796186571,0.0936372833146529,0.0717826208337453,,,0.07178262083374531,1.3877787807814457e-17,0.9282173791662547,75-100%
soe,outer-02,mit_stanford_fast_charge,b1c43,8C(25%)-3.6C,517476,0.0256881739150641,0.028724379519889,0.0030362056048249,212,2760.792199999967,1.0221604,3.097200692890525,1.0625257,3.178859796186571,0.0379899516783451,0.0256881739150641,,,0.025688173915064172,7.28583859910259e-17,0.9743118260849358,75-100%
